4.562479019969283397e-08,1.835924962409247507e-07,1.457099202645836533e-01,4.680590601814775265e-01,6.635765702715050170e-05,4.320837005771171272e-07,3.129551272888706886e-05,1.807756554257536956e-07,4.452117208200344325e-06,4.048837915085824439e-06,4.470958830786386234e-06,4.044013856620065411e-06,7.786163045814647253e-06,4.765515979869258236e-06,1.707702088372306436e-05,4.398947269839466170e-06,9.044570176432320183e-03,1.567466142557319463e-03
5.106680339624717104e-08,1.948422280350032380e-07,1.561827490551748465e-01,4.712721161182925611e-01,4.292233653021275435e-05,1.369401105944475728e-07,2.699976194218291469e-05,1.007946066591146881e-07,6.333282406791728382e-06,5.057415842177335384e-06,7.047347845644780196e-06,5.688186215181401943e-06,7.864520798546960619e-06,5.104713126669944601e-06,1.900248718458279494e-05,7.060758800452590732e-06,9.887544068958153270e-03,1.489801760675489193e-03
4.753011072467274956e-08,1.798575512015067103e-07,1.452365617851255342e-01,4.386912360143208622e-01,4.015207910302553274e-05,1.266468718348516516e-07,2.505655459768619780e-05,9.302875432493298210e-08,5.588502631472548520e-06,4.620911132895203103e-06,6.218572236713900261e-06,4.959882010516903874e-06,8.208589398560221171e-06,5.069866311762057570e-06,1.692357829333190222e-05,6.087773458944005979e-06,1.629778344923941275e-02,3.321347794499975026e-03
5.116096767958671305e-08,1.952884803071273329e-07,1.562223164594077618e-01,4.712510105630881019e-01,4.292260850653446065e-05,1.369384350718638053e-07,2.699985202584671655e-05,1.007929018349722233e-07,6.333305865845143627e-06,5.055981162905774279e-06,7.063032883817564598e-06,5.679209149764292043e-06,7.872162747368097923e-06,5.106397661548002177e-06,1.886846300267148378e-05,7.047444862656921447e-06,9.897055049857094236e-03,1.492814227897563744e-03
4.820540337084201583e-08,1.732261876057461978e-07,1.450583788174191480e-01,4.375631218464407501e-01,4.005865396482515846e-05,1.265260809551406125e-07,2.488761144883995893e-05,9.277382541597277959e-08,5.611651176415103654e-06,4.636546954363984733e-06,6.314292588846699694e-06,4.949291190552852269e-06,8.273691107366080134e-06,5.170000420418713678e-06,1.689965371748589017e-05,6.178511504077225289e-06,1.608615286944042877e-02,3.293688606495962738e-03
4.753112774261475028e-08,1.797826762884048240e-07,1.451850604471663364e-01,4.388614346926150156e-01,4.007118471704194473e-05,1.266483887905554520e-07,2.522926040141222704e-05,9.307240446395611380e-08,5.580572201000608850e-06,4.619692916598037587e-06,6.207086106497909299e-06,4.950731468411653036e-06,8.197462571017776403e-06,5.076682620308474241e-06,1.698699012879353935e-05,6.077186588660895838e-06,1.628573912638392115e-02,3.318560024765342033e-03
4.956661480107921862e-08,1.890322024813463905e-07,1.520124571521323242e-01,4.565468557150733631e-01,4.217481802166541961e-05,1.337626453319427234e-07,2.667866577850651152e-05,9.891454281167261941e-08,6.570800931067079012e-06,5.100603581486585799e-06,8.038128252752168386e-06,5.626373924601549983e-06,7.726842066312957703e-06,5.230460825101135549e-06,1.849286563453277871e-05,7.859879057568013163e-06,9.572011361947269092e-03,1.446527246470061777e-03
4.511288432196522154e-08,1.617118156655488886e-07,1.358049456579763781e-01,4.089481533289553994e-01,3.682431816789024634e-05,1.177656742327890516e-07,2.269664801351198831e-05,8.559597430876874088e-08,9.163672095487777609e-06,8.010552298593741699e-06,7.937732588403631831e-06,8.591567951172053921e-06,7.586018418880043074e-06,5.817585206315678926e-06,1.826466343736985021e-05,7.750952010168635125e-06,8.682579377073090798e-03,1.287506694814192837e-03
4.506504211284996169e-08,1.631702447840419753e-07,1.359345040036582242e-01,4.094259084033659568e-01,3.712020505299418042e-05,1.178593125909825539e-07,2.288700673918234204e-05,8.581847182320392107e-08,9.121658013083765100e-06,7.956346995356940389e-06,7.859850684944611309e-06,8.629198997892581263e-06,7.599928454990836223e-06,5.791373419319039590e-06,1.819383191204773699e-05,7.677642302034965002e-06,8.692577756090237237e-03,1.290100058874752917e-03
4.832287568636289899e-08,1.881486579711981035e-07,1.539980302188032335e-01,4.828038184209639261e-01,4.239372389692812429e-05,1.358162838029735202e-07,2.494350865156790537e-05,9.806769773070082134e-08,4.863374654203119831e-06,4.466506663849776972e-06,4.853387961660125638e-06,4.395250644059541526e-06,8.948006861448659727e-06,5.100116306454490938e-06,1.738963944941413365e-05,4.775301488968679732e-06,1.940307623214498206e-02,3.679067817270528437e-03
4.452746376580639618e-08,1.667413879740749174e-07,1.361066976067217826e-01,4.111983564339196651e-01,3.721481474328211075e-05,1.179508926536997157e-07,2.333353631888098384e-05,8.623999237988222721e-08,9.061965600513015201e-06,7.963734925532345001e-06,7.727450193282694896e-06,8.597313956934999918e-06,7.527936908518454477e-06,5.710078306992048003e-06,1.845457631531329212e-05,7.554323033138017926e-06,8.745860527664147885e-03,1.294047390207921306e-03
4.841908087442938489e-08,1.802214936583661500e-07,1.505387941472923763e-01,4.555418930199093830e-01,4.037076745891570118e-05,1.317503187785217335e-07,2.439548088788758831e-05,9.565089425965686469e-08,7.291510029731331047e-06,7.448712234011899599e-06,5.367682263664052664e-06,7.790039574213131849e-06,8.161452835473808872e-06,6.087056218379734954e-06,1.978696253924557707e-05,5.292662186880807541e-06,9.522806089864395418e-03,1.428177055245287387e-03
4.512523946594583179e-08,1.617562834105842164e-07,1.358143350686759621e-01,4.089415728131881589e-01,3.682396232051310105e-05,1.177637470127384527e-07,2.269417845672068709e-05,8.559462489983936917e-08,9.169805246411057929e-06,7.986535979293589102e-06,7.950764217099240362e-06,8.613056722309116297e-06,7.554104068034598072e-06,5.800315650252890148e-06,1.832872513705319491e-05,7.763374689054937765e-06,8.680927144268924672e-03,1.287532806254923588e-03
4.820540337084189672e-08,1.732261876057462243e-07,1.450583788174190925e-01,4.375631218464406946e-01,4.005865396482522622e-05,1.265260809551400037e-07,2.488761144883996232e-05,9.277382541597177374e-08,5.611651176415123136e-06,4.636546954363989816e-06,6.314292588846725105e-06,4.949291190552862433e-06,8.273691107366075052e-06,5.170000420418731466e-06,1.689965371748592744e-05,6.178511504077236300e-06,1.608615286944043224e-02,3.293688606495962304e-03
4.824409338636849868e-08,1.817162790693977174e-07,1.505619606216180573e-01,4.558472320646564935e-01,4.042398068614408370e-05,1.318153015987645988e-07,2.433402256564146809e-05,9.566952705184270495e-08,7.190550194671571540e-06,7.301859931312760080e-06,5.387054627161477835e-06,7.605386091425133147e-06,8.230369270266729535e-06,6.228196976177534692e-06,2.015454058511553789e-05,5.312932905910742344e-06,9.489672668948692658e-03,1.427065163318534625e-03
4.690452331468249298e-08,1.815077581651471077e-07,1.452998156994540491e-01,4.377188331627677731e-01,4.044415036383173834e-05,1.273835612372443134e-07,2.517614883703051039e-05,9.342862521565174148e-08,5.554810117657951386e-06,4.623986396919511331e-06,6.105360806516355034e-06,4.935928416106810212e-06,8.117087903376572660e-06,4.957200291234490956e-06,1.715973760505032407e-05,5.984417604115859442e-06,1.283048914154606181e-02,4.432310885758513480e-03
4.511288432196520169e-08,1.617118156655487562e-07,1.358049456579764613e-01,4.089481533289545112e-01,3.682431816789026667e-05,1.177656742327890516e-07,2.269664801351204591e-05,8.559597430876886000e-08,9.163672095487760669e-06,8.010552298593775580e-06,7.937732588403633525e-06,8.591567951172065780e-06,7.586018418880025286e-06,5.817585206315665373e-06,1.826466343736986037e-05,7.750952010168635125e-06,8.682579377073106411e-03,1.287506694814189367e-03
5.031773665074854940e-08,1.964310863821628840e-07,1.594208269683723700e-01,5.030457540740249645e-01,4.401312527920486377e-05,1.409970297030254360e-07,2.593906221913403685e-05,1.018747819820507306e-07,5.049632154763364163e-06,4.560648595605718552e-06,5.102453635213636437e-06,4.554410798734630365e-06,8.378443340910215882e-06,5.190832344990333915e-06,1.836833637268710739e-05,5.026091833016728432e-06,1.646903160692892235e-02,2.594501593321610951e-03
4.457800895562985668e-08,1.665915701658892478e-07,1.361327725096629360e-01,4.110874824584547782e-01,3.736503936294531585e-05,1.185810023674509283e-07,2.344895686121051181e-05,8.696349482315197947e-08,9.022288364507773098e-06,7.931850055122985807e-06,7.682781354273890081e-06,8.581557955203100054e-06,7.532184976934080184e-06,5.704298966837049413e-06,1.844395665856197168e-05,7.511555165059276313e-06,8.740659649576187559e-03,1.294727187585627227e-03
5.879374421779995875e-08,1.311539609869356833e-07,1.819265650998153350e-01,5.437093828102502746e-01,4.929233311214721569e-05,1.594373179902801272e-07,3.083096746684997429e-05,1.181255792317429104e-07,1.359564709970464901e-05,1.199514050205096714e-05,8.077771360817331161e-06,1.235327561366794933e-05,1.020464126361520592e-05,3.566787752119712784e-06,4.371862431657228326e-06,9.974017790665006496e-06,1.150263786765122129e-02,1.840150212856184696e-04
4.342306243915776190e-08,1.709587885044651502e-07,1.387486245010658148e-01,4.294134705929973927e-01,6.085770269278962711e-05,4.084816346644108045e-07,2.948074433500557016e-05,1.715160530243855681e-07,4.041562731495355873e-06,3.657655988829821399e-06,3.985066686804360947e-06,3.775466037507136032e-06,7.635623024015692856e-06,4.436780967185323731e-06,1.517514835896585564e-05,3.931167099956329765e-06,1.479892138679601496e-02,3.227114258556824933e-03
4.822276986189405783e-08,1.858857970320639351e-07,1.527704175585728186e-01,4.627649959933325396e-01,4.102158499880680776e-05,1.338953560737625571e-07,2.479642956667860233e-05,9.724206901791329462e-08,7.207779275414178084e-06,6.952006623245590094e-06,5.592168645543527577e-06,7.520468364192736679e-06,8.248822156343957231e-06,5.554121332989457078e-06,1.869541495486136179e-05,5.596024202053135006e-06,9.665376879623979386e-03,1.456532536643344094e-03
4.824409338615633016e-08,1.817162790686049475e-07,1.505619606209243899e-01,4.558472320632929731e-01,4.042398068624476542e-05,1.318153016014535049e-07,2.433402256574850256e-05,9.566952705484038102e-08,7.190550194641979597e-06,7.301859931282339739e-06,5.387054627138801069e-06,7.605386091394778875e-06,8.230369270230085196e-06,6.228196976149470796e-06,2.015454058504570511e-05,5.312932905888343404e-06,9.489672668905014055e-03,1.427065163312057818e-03
5.815828015059443798e-08,1.317657751644692290e-07,1.831011602707516006e-01,5.470256706159974947e-01,4.959564692180603679e-05,1.604703076449233510e-07,3.102442409281286909e-05,1.189048614639007053e-07,1.315755255565532396e-05,1.216377341981140223e-05,7.978485938639508557e-06,1.148606287624808540e-05,1.103418658051494540e-05,3.606994625299209548e-06,4.318276063721480541e-06,9.809473172059338407e-06,1.157003055142252421e-02,1.851190534422287519e-04
4.851497018605402778e-08,1.872538526567458140e-07,1.534953813484302709e-01,4.683273933315869053e-01,4.160396742750284768e-05,1.348040114270975246e-07,2.487645503806752920e-05,9.785838479268959489e-08,4.583973915838516030e-06,4.124755067691113283e-06,4.538380458985721548e-06,4.281480052420103418e-06,8.729797168842217290e-06,4.949783206832524847e-06,1.654383509536180995e-05,4.486528607009471797e-06,2.199407203154558552e-02,5.164924359219479240e-03
4.342306243918303392e-08,1.709587885045692559e-07,1.387486245011519403e-01,4.294134705932113882e-01,6.085770269281939523e-05,4.084816346628936626e-07,2.948074433500791474e-05,1.715160530235583875e-07,4.041562731497500561e-06,3.657655988831891124e-06,3.985066686806288794e-06,3.775466037509227779e-06,7.635623024020327820e-06,4.436780967188046942e-06,1.517514835897505103e-05,3.931167099958262694e-06,1.479892138680484123e-02,3.227114258558785170e-03
4.342306243918311333e-08,1.709587885045690971e-07,1.387486245011517461e-01,4.294134705932112217e-01,6.085770269281931392e-05,4.084816346628932391e-07,2.948074433500792152e-05,1.715160530235583875e-07,4.041562731497502255e-06,3.657655988831887736e-06,3.985066686806297265e-06,3.775466037509228203e-06,7.635623024020336290e-06,4.436780967188047789e-06,1.517514835897502562e-05,3.931167099958259306e-06,1.479892138680486031e-02,3.227114258558788206e-03
4.457800895562979712e-08,1.665915701658893536e-07,1.361327725096630192e-01,4.110874824584538900e-01,3.736503936294541749e-05,1.185810023674509283e-07,2.344895686121057957e-05,8.696349482315209859e-08,9.022288364507766322e-06,7.931850055122994278e-06,7.682781354273876529e-06,8.581557955203108524e-06,7.532184976934065785e-06,5.704298966837039249e-06,1.844395665856197845e-05,7.511555165059284783e-06,8.740659649576170212e-03,1.294727187585624625e-03
4.507016461506292796e-08,1.711816762615511412e-07,1.379846871973382794e-01,4.291628255386802926e-01,5.621284810241552907e-05,3.419999663838294870e-07,3.350545067827254522e-05,2.175471538877898250e-07,5.156694165232050620e-06,4.247086069746361106e-06,5.649849797184004146e-06,4.611971450703263123e-06,6.835705531403865619e-06,4.521423040281436186e-06,1.662981481393421281e-05,5.555136589791302448e-06,8.700061964377215490e-03,1.315038094742069152e-03
4.760131359434884558e-08,1.798873020799575925e-07,1.452549043528357231e-01,4.387708609264062698e-01,4.012717626513126544e-05,1.266320866710205989e-07,2.518824873001597423e-05,9.302437394255963179e-08,5.570773258390086062e-06,4.608353146556471714e-06,6.203461303578236258e-06,4.944502944799234385e-06,8.214748872558501054e-06,5.085119299059123370e-06,1.698576509566535812e-05,6.073360180559893993e-06,1.629763599974538152e-02,3.321237471206221065e-03
4.888548882653023092e-08,1.870935155861557019e-07,1.503903817262023934e-01,4.525904119603383347e-01,4.167947941969326730e-05,1.322156149390025144e-07,2.617847897920490345e-05,9.705247536488545222e-08,5.809715989067539781e-06,4.759740651248221002e-06,6.435008838978330984e-06,5.142177870470337128e-06,7.393115326426833774e-06,4.961783054013851760e-06,1.801766869088324447e-05,6.326219969228681537e-06,1.574357889235020874e-02,2.273269876842656280e-03
4.472315965013257881e-08,1.716201806361989180e-07,1.421549852729583341e-01,4.309796838724045953e-01,3.818044796081968044e-05,1.236544592821441873e-07,2.300901975892786461e-05,8.968766878464735821e-08,6.320294765025250725e-06,6.343274495117790330e-06,4.992542512182074077e-06,6.408498504203976761e-06,8.680588786051306619e-06,5.571775424471912930e-06,1.687164270081367240e-05,4.911424834023761162e-06,1.567749507655490787e-02,3.232232515011895357e-03
5.041164714767253632e-08,1.975226775368753240e-07,1.593067102770398813e-01,5.010344604650218692e-01,4.397909180959090191e-05,1.410308353353193510e-07,2.591081050083411541e-05,1.018844015227865775e-07,5.033662123715197889e-06,4.546433406666084318e-06,5.089152552849446309e-06,4.543480759296372565e-06,8.420838813673701200e-06,5.214519499189116529e-06,1.835277983187456159e-05,5.011684005007770804e-06,1.607239510008727848e-02,2.669892723660579042e-03
4.507016461361835959e-08,1.711816762558494448e-07,1.379846871926413976e-01,4.291628255258850277e-01,5.621284810123397232e-05,3.419999664337734083e-07,3.350545067825893848e-05,2.175471539554527756e-07,5.156694165086707390e-06,4.247086069614275635e-06,5.649849797050466014e-06,4.611971450564870645e-06,6.835705531176664277e-06,4.521423040125250934e-06,1.662981481337089186e-05,5.555136589659003524e-06,8.700061964081328911e-03,1.315038094697336488e-03
4.457800896729081368e-08,1.665915702080997847e-07,1.361327725464603067e-01,4.110874825300839808e-01,3.736503935775066607e-05,1.185810022312997126e-07,2.344895685432227725e-05,8.696349466273278017e-08,9.022288366650724103e-06,7.931850057081012579e-06,7.682781356107165841e-06,8.581557957194459267e-06,7.532184978893910289e-06,5.704298968341735682e-06,1.844395666244671550e-05,7.511555166857309572e-06,8.740659651931624585e-03,1.294727187932115907e-03
5.188111612542694186e-08,1.910796636079115852e-07,1.558863153765867315e-01,4.703359200196965406e-01,4.279524325216419269e-05,1.363634494163616416e-07,2.669581654166888925e-05,9.965357896850638360e-08,6.352823327605522675e-06,5.073939638155321101e-06,7.149412526112496581e-06,5.659076581099408866e-06,7.884745584588840630e-06,5.171153303951673965e-06,1.897781809714499819e-05,7.133706620672013778e-06,9.880982144606580142e-03,1.486904106262414279e-03
4.949324441814466040e-08,1.895227878178522030e-07,1.520127699396729148e-01,4.578849263497214439e-01,4.201859256274810653e-05,1.333411749184971685e-07,2.665619627842329720e-05,9.872533299062758958e-08,6.577624944065086211e-06,5.112355666974451553e-06,8.046157953445323740e-06,5.623468096348045756e-06,7.707914798045658496e-06,5.233544598135664345e-06,1.859226571132875771e-05,7.863821577610850323e-06,9.564189699919529303e-03,1.444477963018679775e-03
5.119275894351778487e-08,1.955060110452008187e-07,1.562907062888958254e-01,4.711048876734384439e-01,4.299449180141139880e-05,1.369316702393942143e-07,2.696887443704280117e-05,1.007592915392196184e-07,6.322753961862888574e-06,5.043874904573330895e-06,7.060334394587062459e-06,5.672696837515473105e-06,7.887436448915281930e-06,5.114368904365562868e-06,1.886301927659995482e-05,7.044241933480436879e-06,9.901812733948111775e-03,1.493343099877653948e-03
4.706200005110292855e-08,1.824019984243970310e-07,1.455887513992390192e-01,4.386082738729022990e-01,4.049149144321034766e-05,1.275488542443845953e-07,2.527988817327104056e-05,9.353975170124237673e-08,5.558930906147124044e-06,4.617747997680642007e-06,6.132793895647842509e-06,4.943987544495013823e-06,8.165777370178074797e-06,5.032771284147086351e-06,1.703402516952219752e-05,6.004245098494507100e-06,1.635310794804920378e-02,3.332444478659337805e-03
4.888548882653237498e-08,1.870935155861643310e-07,1.503903817262092213e-01,4.525904119603520459e-01,4.167947941969233217e-05,1.322156149389758593e-07,2.617847897920340589e-05,9.705247536485327820e-08,5.809715989067800667e-06,4.759740651248446313e-06,6.435008838978637610e-06,5.142177870470578532e-06,7.393115326427163270e-06,4.961783054014080459e-06,1.801766869088394920e-05,6.326219969228963599e-06,1.574357889235089916e-02,2.273269876842758195e-03
7.253123714224653314e-08,1.599435978534959013e-07,2.192527922583600575e-01,6.917868739076044049e-01,9.269031104579096634e-05,6.947620393751367512e-07,4.771171829519555118e-05,2.967094241365655766e-07,4.938448603534672007e-06,5.774388989498897230e-06,3.382514552674052799e-06,5.031678100869010281e-06,1.124478807086133640e-05,3.946242239851477356e-06,5.040913512992515283e-06,3.252790727143496211e-06,1.110394807268373814e-02,1.897378974519081066e-04
4.457800895562983021e-08,1.665915701658891684e-07,1.361327725096628527e-01,4.110874824584547782e-01,3.736503936294537006e-05,1.185810023674509150e-07,2.344895686121050503e-05,8.696349482315200594e-08,9.022288364507764628e-06,7.931850055122980725e-06,7.682781354273888387e-06,8.581557955203101748e-06,7.532184976934072561e-06,5.704298966837055343e-06,1.844395665856194796e-05,7.511555165059281395e-06,8.740659649576185825e-03,1.294727187585626793e-03
5.109851431292374633e-08,1.950589072835930430e-07,1.562512089200687460e-01,4.711263013528210752e-01,4.299424673080190880e-05,1.369334372605123908e-07,2.696880272154730362e-05,1.007610639650161549e-07,6.322734828173132862e-06,5.045306075829771172e-06,7.044666519105556255e-06,5.681656819355084170e-06,7.879770180550144684e-06,5.112682472831384999e-06,1.899697410444877802e-05,7.057548049928246361e-06,9.892299391705093939e-03,1.490329577592749326e-03
4.458997574224046580e-08,1.666385367592604800e-07,1.361419385522635306e-01,4.110800269352073988e-01,3.736460288434502995e-05,1.185789093794215332e-07,2.344628362532252355e-05,8.696199876316890414e-08,9.028215122147277669e-06,7.908272527236949131e-06,7.694975173723486053e-06,8.602988300618231518e-06,7.500689333770911984e-06,5.687672446227597734e-06,1.850928151570267136e-05,7.523208546066364719e-06,8.738966991719556224e-03,1.294751048642560701e-03
4.706200002268376879e-08,1.824019983183029780e-07,1.455887513084827278e-01,4.386082737009782129e-01,4.049149145676272574e-05,1.275488545892451924e-07,2.527988819156455004e-05,9.353975211396996672e-08,5.558930902783811167e-06,4.617747994777342560e-06,6.132793892130777059e-06,4.943987541493906634e-06,8.165777365170500716e-06,5.032771280926630663e-06,1.703402516049558086e-05,6.004245095045071301e-06,1.635310793814758606e-02,3.332444476672390739e-03
4.469576011883276839e-08,1.659438353942059082e-07,1.361777587595171535e-01,4.112704336462281729e-01,3.727345829595998632e-05,1.179730965508592459e-07,2.326029654004829574e-05,8.619015693537851306e-08,9.058666766326884539e-06,7.947121784559513477e-06,7.744729463786008866e-06,8.588245058001162094e-06,7.493878536574550505e-06,5.720030725733205104e-06,1.863153447453931493e-05,7.567443038376868054e-06,8.718109340610517149e-03,1.291785947152957999e-03
4.753011072467272971e-08,1.798575512015066573e-07,1.452365617851252844e-01,4.386912360143208622e-01,4.015207910302543109e-05,1.266468718348519693e-07,2.505655459768618424e-05,9.302875432493303504e-08,5.588502631472552755e-06,4.620911132895212420e-06,6.218572236713912967e-06,4.959882010516899639e-06,8.208589398560221171e-06,5.069866311762054182e-06,1.692357829333189883e-05,6.087773458944010214e-06,1.629778344923938499e-02,3.321347794499979796e-03
4.753011072467275618e-08,1.798575512015068691e-07,1.452365617851255619e-01,4.386912360143196965e-01,4.015207910302552596e-05,1.266468718348518104e-07,2.505655459768614697e-05,9.302875432493327327e-08,5.588502631472540897e-06,4.620911132895199714e-06,6.218572236713893485e-06,4.959882010516896251e-06,8.208589398560211007e-06,5.069866311762062652e-06,1.692357829333188528e-05,6.087773458944020378e-06,1.629778344923941275e-02,3.321347794499987169e-03
4.336892615125584369e-08,1.712086321876760543e-07,1.386347156474694309e-01,4.312980793384782463e-01,5.778500055941196282e-05,4.068364267584675142e-07,2.955139558621111911e-05,1.794039220064019457e-07,4.031443014989824519e-06,3.645475406776418790e-06,3.994923107019742362e-06,3.756944185333359621e-06,7.627279686528258043e-06,4.475918568520008151e-06,1.530060724790207761e-05,3.940922844026801923e-06,1.475010590679042173e-02,3.220379281712766172e-03
